Product Name,SKU,Description,Image URL,Product URL
"Nike Offcourt Slide
Los Angeles Chargers",FN2991-400,,https://images.stockx.com/images/Nike-Offcourt-Slide-Los-Angeles-Chargers.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-offcourt-slide-los-angeles-chargers
"Nike Zoom Mercurial Vapor 15 Elite FG SE
Black",DQ7788-001,,https://images.stockx.com/360/Nike-Zoom-Mercurial-Vapor-15-Elite-FG-SE-Black/Images/Nike-Zoom-Mercurial-Vapor-15-Elite-FG-SE-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-zoom-mercurial-vapor-15-elite-fg-se-black
"Nike Benassi JDI
Be True (2019)",CD2717-001,"The Nike Benassi JDI Be True 2019 was released by Nike to celebrate Pride Month, with a colorful special-edition makeover of the classic Benassi JD 'Be True' sandal collection.

The ""Be True"" Nike Benassi JDI arrives in a colorful and snug bandage strap that contours to your foot's shape to provide support for outdoor activities. For comfort, the sandal has a stealthy black Phylon soft foam base with a textured footbed. The sandal is designed with a herringbone pattern to enhance stability and provide traction on several surfaces. For branding, Nike’s iconic Swoosh is seen on the bandage alongside Gilbert Baker’s signature.

What we like the most about the ""Be True"" Nike Benassi sandal by Nike is Gilbert Baker’s rainbow stripes on the bandage as a nod to the LGBT+ community. The Nike Benassi JDI Be True 2019 debuted on June 1st, 2019. Upon its release, it retailed at a price of $60.",https://images.stockx.com/360/Nike-Benassi-JDI-Be-True-2019/Images/Nike-Benassi-JDI-Be-True-2019/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-benassi-jdi-be-true-2019
"Nike Offline 2.0
Black",CZ0332-001,"The Nike Offline 2.0 Black features a sleek and contemporary colorway, boasting a striking all-black design, and was released to meet the demands of consumers seeking a comfortable and stylish option for downtime activities and relaxed days.

The Offline 2.0 Slip-On 'Black' showcases a modern and innovative design, starting with its layered mesh upper, ensuring breathability and a contemporary aesthetic. The rounded laces and Magwire cable lacing loops offer a secure and adjustable fit, while pull tabs facilitate easy on-and-off. The open-toe and heel design add a unique touch to the silhouette, complemented by the micro-bead insole for comfort. Finished with a rubber outsole, this shoe guarantees reliable traction and durability for everyday wear.

Our team highly values the shoe's micro bead insole, which provides a delightful foot massage, and the padded, bootie-like upper, creating a soft and breathable sensation. The Nike Offline 2.0 Black was released on 5th June 2021 and sold at $130.",https://images.stockx.com/360/Nike-Offline-20-Black/Images/Nike-Offline-20-Black/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-offline-20-black
"Nike Air Max Goadome
Black (GS)",311567-001,"The Nike Air Max Goadome Black (GS) takes the rugged Nike Air Max Goadome silhouette and reimagines it in a grade school size. It is nearly identical to the ACG Air Max Goadome 'Triple Black' 2016.

This high-cut boot features a premium leather upper with perforations for breathability. While the foam midsole houses a full-length Air Sole unit, the durable rubber outsole features an aggressive lug pattern that provides extra traction. Padding around the collar and along the tongue gives additional cushioning. In terms of branding, a small Swoosh can be found on the side and the tongue features subtle ‘air max’ embossing.

What do our experts love about this boot? The Air Sole unit is visible through several clear panels on the midsole. These small openings are the only part of the shoe that is not black. The grade school-sized Nike Air Max Goadome Black (GS) was released on October 1, 2017, and retailed at $150.",https://images.stockx.com/360/Nike-Air-Max-Goadome-Black-GS/Images/Nike-Air-Max-Goadome-Black-GS/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-goadome-black-gs
"Nike Tiempo Legend 10 Elite SG-Pro
Mad Ready Pack",FN7283-700,,https://images.stockx.com/images/Nike-Tiempo-Legend-10-Elite-SG-Pro-Mad-Ready-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-tiempo-legend-10-elite-sg-pro-mad-ready-pack
"Nike Alpha Huarache NXT MCS
Wolf Grey White Pure Platinum Dark Smoke Grey",DJ6519-003,,https://images.stockx.com/images/Nike-Alpha-Huarache-NXT-MCS-Wolf-Grey-White-Pure-Platinum-Dark-Smoke-Grey.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-alpha-huarache-nxt-mcs-wolf-grey-white-pure-platinum-dark-smoke-grey
"Nike Vapor Edge Pro 360 2 TB
White Black Hyper Royal",FQ4044-102,,https://images.stockx.com/360/Nike-Vapor-Edge-Pro-360-2-TB-White-Black-Hyper-Royal/Images/Nike-Vapor-Edge-Pro-360-2-TB-White-Black-Hyper-Royal/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-pro-360-2-tb-white-black-hyper-royal
"Nike ACG Air Moc
Black Anthracite",DZ3407-001,"The Nike ACG Air Moc Black Anthracite is a comfortable slip-on, low-top shoe made of quality canvas. Its sleek and ultra-modern design features a polka dot print and an all-black, monochromatic color scheme for fashion-forward style.

Its toggle lacing system with an adjustable cord ensures a secure fit, while a patterned rubber outsole gives good traction and improves the shoe's durability. The Swoosh trademark symbol is featured on the shoe's sidewall, and the ACG collection symbol is showcased on the heel to represent the brand's identity. The Nike ACG Air Moc Black Anthracite has a foam midsole for good foot and ankle support when you're more active. Waterproof and well-insulated, these shoes can be worn year-round when enjoying outdoor fun like camping, boating, or fishing.

Our team appreciates its lace-less and lightweight construction. Nike released this shoe on August 2, 2023, and it originally retailed for $90.",https://images.stockx.com/360/Nike-ACG-Air-Moc-Black-Anthracite/Images/Nike-ACG-Air-Moc-Black-Anthracite/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-acg-air-moc-black-anthracite
"Nike Alpha Huarache NXT MCS
White Black",DJ6519-107,,https://images.stockx.com/images/Nike-Alpha-Huarache-NXT-MCS-White-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-alpha-huarache-nxt-mcs-white-black
"Nike Mercurial Superfly 7 Academy AG
White Flash Crimson",BQ5424-163,,https://images.stockx.com/images/Nike-Mercurial-Superfly-7-Academy-AG-White-Flash-Crimson.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-7-academy-ag-white-flash-crimson
"Nike Phantom GT2 Elite FG
Black Metallic Dark Grey Metallic Gold",CZ9890-007,,https://images.stockx.com/images/Nike-Phantom-GT2-Elite-FG-Black-Metallic-Dark-Grey-Metallic-Gold.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gt2-elite-fg-black-metallic-dark-grey-metallic-gold
"Nike SFB Field 2 8""
Coyote",AQ1202-900,"The Nike SFB Field 2 8"" Coyote is Nike’s take on a combat boot, designed to support heavy loads in various terrains.

The high-performance boot boasts a rock shield on the inside that prevents rocks and other sharp objects from puncturing the wearer. The boot extends all the way up the ankle, protecting the area where the ankle meets the calf. The upper is made of leather and durable canvas with locking eyelets. These eyelets keep the shoe secure, even if the laces untie at the top. There is also a TPU heel shank that stabilizes the foot even when the wearer carries heavy loads. A sawtooth design combined with rubber lugs on the outsole provide superior traction and grip.
Our StockX experts like the natural Coyote colorway, which was inspired by the coyote’s fur. The Nike SFB Field 2 8"" Coyote was released on May 23rd, 2018, and retailed at $170.",https://images.stockx.com/360/Nike-SFB-Field-2-8-Coyote/Images/Nike-SFB-Field-2-8-Coyote/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-sfb-field-2-8-coyote
"Nike ACG Moc 3.0
Tie-Dye",CW2463-300,,https://images.stockx.com/images/Nike-ACG-Moc-3-Green-Strike-Vivid-Purple.png?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-acg-moc-3-green-strike-vivid-purple
"Nike Calm Slide
Geode Teal",FD4116-300,"The Nike Calm Slide Geode Teal is a slip-on sandal with a monochromatic colorway and a minimalist design.

The construction features a one-piece foam mold in Geode Teal with a thick, durable midfoot strap. This strap crosses the arch and prevents the shoe from falling off the foot. Although the branding details are minimal, a small, debossed Swoosh logo can be found on the strap, and a larger Swoosh is printed across the footbed. Featuring texturized lines, the footbed provides thick foam cushioning that supports the foot and provides comfort. Additional lines on the outsole serve as a traction pattern and help the slide grip various surfaces.

Our StockX experts like the sandal’s open-toe design, which allows the foot to breathe and contributes to the minimalist aesthetic. The Nike Calm Slide Geode Teal was released on July 14, 2023, and retailed for a price of $50.",https://images.stockx.com/360/Nike-Calm-Slide-Geode-Teal/Images/Nike-Calm-Slide-Geode-Teal/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-slide-geode-teal
"Nike Vapor Edge 360 Untouchable Mid
Purple White",FQ0235-100,,https://images.stockx.com/360/Nike-Vapor-Edge-360-Untouchable-Mid-Purple-White/Images/Nike-Vapor-Edge-360-Untouchable-Mid-Purple-White/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-360-untouchable-mid-purple-white
"Nike Phantom GT2 Elite AG Pro
Lucent Pack",DC0748-407,,https://images.stockx.com/images/Nike-Phantom-GT2-Elite-AG-Pro-Lucent-Pack.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-gt2-elite-ag-pro-lucent-pack
"Nike Vapor Edge Dunk
Panda",DZ4890-001,"The Nike Vapor Edge Dunk Panda is a football cleat designed by Nike, incorporating performance technology with a creative design inspired by the iconic black and white markings of a panda.

As the name suggests, the shoe boasts a black and white color scheme with white forming the base, while black covers the overlays around the shoe, as well as part of the outsole. It has perforated detailing on the toebox of the shoe, and an interesting silver Swoosh running across both side panels.

What our experts love most about the Nike Vapor Edge Dunk Panda is the performance geared engineering, evident from the lightweight and breathable upper construction that promotes airflow and comfort during intense gameplay. The midsole is also equipped with responsive cushioning, while the soleplate is designed with multidirectional studs to optimize traction and grip. This shoe was released for retail on February 9th, 2023, priced at $160.",https://images.stockx.com/360/Nike-Vapor-Edge-Dunk-Panda/Images/Nike-Vapor-Edge-Dunk-Panda/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-dunk-panda
"Nike Phantom Luna Elite FG
White Total Orange (Women's)",FN8405-101,,https://images.stockx.com/360/Nike-Phantom-Luna-Elite-FG-White-Total-Orange-Womens/Images/Nike-Phantom-Luna-Elite-FG-White-Total-Orange-Womens/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-phantom-luna-elite-fg-white-total-orange-womens
"Nike Alpha Huarache NXT MCS
Black Dark Smoke Grey White",DJ6519-002,,https://images.stockx.com/images/Nike-Alpha-Huarache-NXT-MCS-Black-Dark-Smoke-Grey-White.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-alpha-huarache-nxt-mcs-black-dark-smoke-grey-white
"Nike Calm
Bright Mandarin",FD4116-800,,https://images.stockx.com/images/Nike-Calm-Bright-Mandarin.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-calm-bright-mandarin
"Nike React Boot
Undercover Brown",CJ6971-200,"Created in partnership with the avant-garde fashion brand led by Jun Takahashi, the Nike React Boot Undercover Brown offers a contemporary reimagining of the traditional rubber boot.

The Undercover Brown Nike React Boot offers a rebellious and contemporary take on a classic winter boot. First unveiled during the AW19 'The Droogs' runway presentation, this boot exudes a punk-rock vibe, highlighted by elongated TPU pull tabs, a full-zip closure, and an intricately paneled upper. Taking cues from the 1989 Air Pressure model, it integrates Air pump technology for a comfortable fit and incorporates water-resistant leather uppers with nubuck overlays. The winter-ready React Presto sole unit delivers traction, making it a dependable choice for the colder months.

What we love about the Nike React Boot Undercover Brown is its rebellious and contemporary design, a design that reflects the punk-rock and anti-establishment aesthetic often associated with Undercover. The boot was released on the 30th of November 2019 for $250.",https://images.stockx.com/360/Nike-React-Boot-Undercover-Brown/Images/Nike-React-Boot-Undercover-Brown/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-react-boot-undercover-brown
"Nike Vapor Edge Pro 360 2
Metallic Silver Black",HF3454-003,,https://images.stockx.com/images/Nike-Vapor-Edge-Pro-360-2-Metallic-Silver-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-pro-360-2-metallic-silver-black
"Nike ACG Moc 3.5
Dark Driftwood",DQ4450-200,,https://images.stockx.com/360/Nike-ACG-Moc-35-Dark-Drift-Wood/Images/Nike-ACG-Moc-35-Dark-Drift-Wood/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-acg-moc-35-dark-drift-wood
"Nike Mercurial Vapor 14 Elite AG
Blueprint Pack Chlorine Blue",DJ2833-484,,https://images.stockx.com/images/Nike-Mercurial-Vapor-14-Elite-AG-Blueprint-Pack-Chlorine-Blue.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-vapor-14-elite-ag-blueprint-pack-chlorine-blue
"Nike Air Max 97 Golf
Tie Dye",CK1219-100,"The Nike Air Max 97 Golf Tie Dye includes a useful hidden lacing system that adds to an already sleek design, and the wavy lines across the upper of the shoe enhance this visual effect. The official colorway for the Nike Air Max 97 Golf Tie Dye is Summit White/Lemon Venom-Indigo Fog-Deep Royal Blue, and the white shading provides an excellent base from which the other colors are able to shine. Some of the hidden gems of this silhouette include ""Nike Golf"" lettering inside the sole that is reminiscent of the same historical style of art from which the shoe takes its name. Fans will also notice that the bottom of the outsole spells ""love"" in large, colorful letters. The left and right shoes have slightly different color arrangements in their patterns to complete this unique look.

The Nike Air Max 97 Golf Tie Dye released in August 2020 and retailed for $190.",https://images.stockx.com/360/Nike-Air-Max-97-Golf-Tie-Dye/Images/Nike-Air-Max-97-Golf-Tie-Dye/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-97-golf-tie-dye
"Nike Vapor Edge DT 96
Kyle Murray PE",FQ8160-001,,https://images.stockx.com/360/Nike-Vapor-Edge-DT-96-Kyle-Murray-PE/Images/Nike-Vapor-Edge-DT-96-Kyle-Murray-PE/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-vapor-edge-dt-96-kyle-murray-pe
"Nike Mercurial Superfly 10 Pro AG
Volt Black",HQ3161-700,,https://images.stockx.com/images/Nike-Mercurial-Superfly-10-Pro-AG-Volt-Black.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-mercurial-superfly-10-pro-ag-volt-black
"Nike Air Pegasus '89 Golf
Medium Olive Plum Dust White Anthracite",FJ2245-200,,https://images.stockx.com/images/Nike-Air-Pegasus-89-Golf-Medium-Olive-Plum-Dust-White-Anthracite.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-pegasus-89-golf-medium-olive-plum-dust-white-anthracite
"Nike Air Max 90 Golf
US Open Surf and Turf (2022)",DM9009-146,"The Nike Air Max 90 Golf US Open Surf and Turf 2022 falls under the category of Nike running sneakers. This shoe sports a synthetic upper in white and features a blue Nike Swoosh logo on both sides.

Nike Air Max 90 Golf US Open Surf and Turf 2022’s outsole is made up of nubs for traction. The summit white upper of this sneaker is made up of a fuse for cushioning. Its heel features a white Swoosh symbol and the Nike Air branding, which are against a red background.

This sneaker also features a pull-tab for easier of entry and was made available at the retail price of $130 on June 16th, 2022.",https://images.stockx.com/360/Nike-Air-Max-90-Golf-US-Open-Surf-and-Turf-2022/Images/Nike-Air-Max-90-Golf-US-Open-Surf-and-Turf-2022/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-air-max-90-golf-us-open-surf-and-turf-2022
"Nike Gripknit Phantom GX Elite Dynamic Fit FG SE
Blaze",FD3070-860,,https://images.stockx.com/360/Nike-Gripknit-Phantom-GX-Elite-Dynamic-Fit-FG-SE-Blaze/Images/Nike-Gripknit-Phantom-GX-Elite-Dynamic-Fit-FG-SE-Blaze/Lv2/img01.jpg?w=576&q=60&dpr=3&updated_at=1744392270&h=384%201x,https://stockx.com/nike-gripknit-phantom-gx-elite-dynamic-fit-fg-se-blaze
